,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
2912,2912,2912,4912,160091486,WARRANTS,WARRANT ARREST,Sunday,01/31/2016 12:00:00 AM,19:08,SOUTHERN,"ARREST, BOOKED",0 Block of THE EMBARCADERONORTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",16009148663010
2913,2913,2913,4913,160091492,NON-CRIMINAL,FOUND PROPERTY,Saturday,01/30/2016 12:00:00 AM,00:45,NORTHERN,NONE,DIVISADERO ST / LOMBARD ST,-122.442649696374,37.798999247001,"(37.798999247001, -122.442649696374)",16009149272000
2914,2914,2914,4914,160206663,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,03/10/2016 12:00:00 AM,23:00,MISSION,NONE,24TH ST / POTRERO AV,-122.406338412685,37.7530042877223,"(37.7530042877223, -122.406338412685)",16020666307021
2915,2915,2915,4915,160206679,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Thursday,03/10/2016 12:00:00 AM,16:00,INGLESIDE,NONE,100 Block of RANDALL ST,-122.427912304718,37.7397076515478,"(37.7397076515478, -122.427912304718)",16020667905141
2916,2916,2916,4916,160206685,WARRANTS,ENROUTE TO PAROLE OFFICER,Friday,03/11/2016 12:00:00 AM,06:26,CENTRAL,"ARREST, BOOKED",600 Block of HYDE ST,-122.416614060876,37.786777956045,"(37.786777956045, -122.416614060876)",16020668562030
2917,2917,2917,4917,160211606,TRESPASS,TRESPASSING,Sunday,03/13/2016 12:00:00 AM,00:01,NORTHERN,"ARREST, BOOKED",1800 Block of POST ST,-122.432230255169,37.7852054554152,"(37.7852054554152, -122.432230255169)",16021160627195
2918,2918,2918,4918,160211612,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,03/13/2016 12:00:00 AM,00:40,TARAVAL,"ARREST, BOOKED",VICENTE ST / 23RD AV,-122.490432558575,37.7386619859109,"(37.7386619859109, -122.490432558575)",16021161265016
2919,2919,2919,4919,160206920,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,03/11/2016 12:00:00 AM,10:31,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.413259498719,37.7829514828801,"(37.7829514828801, -122.413259498719)",16020692004138
2920,2920,2920,4920,160211684,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,03/13/2016 12:00:00 AM,01:36,NORTHERN,NONE,POLK ST / WILLOW ST,-122.419274801449,37.7835680535207,"(37.7835680535207, -122.419274801449)",16021168464020
2921,2921,2921,4921,160211690,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,03/13/2016 12:00:00 AM,01:50,CENTRAL,NONE,600 Block of BROADWAY ST,-122.40784335615,37.7977773593589,"(37.7977773593589, -122.40784335615)",16021169065010
2922,2922,2922,4922,160211703,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,03/12/2016 12:00:00 AM,21:30,BAYVIEW,NONE,900 Block of CONNECTICUT ST,-122.397089183868,37.7535987880327,"(37.7535987880327, -122.397089183868)",16021170305041
2923,2923,2923,4923,160211719,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,03/13/2016 12:00:00 AM,03:10,SOUTHERN,NONE,300 Block of FOLSOM ST,-122.393063078725,37.788495494572,"(37.788495494572, -122.393063078725)",16021171928100
2924,2924,2924,4924,160211719,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,03/13/2016 12:00:00 AM,03:10,SOUTHERN,NONE,300 Block of FOLSOM ST,-122.393063078725,37.788495494572,"(37.788495494572, -122.393063078725)",16021171964020
2925,2925,2925,4925,160211725,OTHER OFFENSES,RESISTING ARREST,Sunday,03/13/2016 12:00:00 AM,03:33,TENDERLOIN,"ARREST, BOOKED",FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",16021172527170
2926,2926,2926,4926,160211731,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,03/13/2016 12:00:00 AM,03:53,SOUTHERN,NONE,800 Block of HOWARD ST,-122.403890955445,37.7824014072132,"(37.7824014072132, -122.403890955445)",16021173164020
2927,2927,2927,4927,160211747,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,03/07/2016 12:00:00 AM,00:01,TENDERLOIN,NONE,300 Block of EDDY ST,-122.413790972781,37.7838365565348,"(37.7838365565348, -122.413790972781)",16021174764070
2928,2928,2928,4928,160211769,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/13/2016 12:00:00 AM,00:01,BAYVIEW,NONE,1600 Block of JERROLD AV,-122.390267805667,37.7393529194857,"(37.7393529194857, -122.390267805667)",16021176907021
2929,2929,2929,4929,160207116,ASSAULT,FALSE IMPRISONMENT,Wednesday,03/09/2016 12:00:00 AM,00:40,PARK,NONE,200 Block of SCOTT ST,-122.435401659232,37.7719664391429,"(37.7719664391429, -122.435401659232)",16020711604170
2930,2930,2930,4930,160207116,BRIBERY,"DISSUADING WITNESS, VICTIM",Wednesday,03/09/2016 12:00:00 AM,00:40,PARK,NONE,200 Block of SCOTT ST,-122.435401659232,37.7719664391429,"(37.7719664391429, -122.435401659232)",16020711626063
2931,2931,2931,4931,160207116,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Wednesday,03/09/2016 12:00:00 AM,00:40,PARK,NONE,200 Block of SCOTT ST,-122.435401659232,37.7719664391429,"(37.7719664391429, -122.435401659232)",16020711628092
2932,2932,2932,4932,160207122,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,03/11/2016 12:00:00 AM,11:46,SOUTHERN,NONE,0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",16020712264020
2933,2933,2933,4933,160211866,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Sunday,03/13/2016 12:00:00 AM,09:15,MISSION,NONE,CAPP ST / ADAIR ST,-122.418636273971,37.7656850385551,"(37.7656850385551, -122.418636273971)",16021186628165
2934,2934,2934,4934,160211872,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,03/11/2016 12:00:00 AM,14:00,INGLESIDE,NONE,300 Block of RICHLAND AV,-122.418433238855,37.7356343185594,"(37.7356343185594, -122.418433238855)",16021187207021
2935,2935,2935,4935,160211888,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,03/13/2016 12:00:00 AM,09:22,SOUTHERN,"ARREST, BOOKED",5TH ST / CLEMENTINA ST,-122.403924079202,37.7806992112914,"(37.7806992112914, -122.403924079202)",16021188816010
2936,2936,2936,4936,160211888,WARRANTS,WARRANT ARREST,Sunday,03/13/2016 12:00:00 AM,09:22,SOUTHERN,"ARREST, BOOKED",5TH ST / CLEMENTINA ST,-122.403924079202,37.7806992112914,"(37.7806992112914, -122.403924079202)",16021188863010
2937,2937,2937,4937,160211888,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,03/13/2016 12:00:00 AM,09:22,SOUTHERN,"ARREST, BOOKED",5TH ST / CLEMENTINA ST,-122.403924079202,37.7806992112914,"(37.7806992112914, -122.403924079202)",16021188865010
2938,2938,2938,4938,160650173,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,08/08/2016 12:00:00 AM,00:01,NORTHERN,NONE,100 Block of GOUGH ST,-122.422527024367,37.7743290801717,"(37.7743290801717, -122.422527024367)",16065017361030
2939,2939,2939,4939,160211935,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,03/11/2016 12:00:00 AM,14:00,TARAVAL,NONE,0 Block of MADRONE AV,-122.467152381403,37.7424569382553,"(37.7424569382553, -122.467152381403)",16021193507021
2940,2940,2940,4940,160211941,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,03/12/2016 12:00:00 AM,16:00,TARAVAL,NONE,1900 Block of 20TH AV,-122.477416918118,37.7513750279567,"(37.7513750279567, -122.477416918118)",16021194105081
2941,2941,2941,4941,160211957,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,03/13/2016 12:00:00 AM,10:05,NORTHERN,NONE,500 Block of TURK ST,-122.418192861208,37.7823263368922,"(37.7823263368922, -122.418192861208)",16021195707055
2942,2942,2942,4942,160211963,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,03/11/2016 12:00:00 AM,15:00,CENTRAL,NONE,400 Block of SANSOME ST,-122.401427486084,37.7941982165402,"(37.7941982165402, -122.401427486084)",16021196305151
2943,2943,2943,4943,160211963,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,03/11/2016 12:00:00 AM,15:00,CENTRAL,NONE,400 Block of SANSOME ST,-122.401427486084,37.7941982165402,"(37.7941982165402, -122.401427486084)",16021196306303
2944,2944,2944,4944,160211979,VEHICLE THEFT,STOLEN TRUCK,Saturday,03/12/2016 12:00:00 AM,19:00,MISSION,NONE,MISSION ST / 13TH ST,-122.420010175609,37.7701099298175,"(37.7701099298175, -122.420010175609)",16021197907025
2945,2945,2945,4945,160211985,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,03/07/2016 12:00:00 AM,18:00,TARAVAL,NONE,100 Block of SHIELDS ST,-122.464000082449,37.7179819498965,"(37.7179819498965, -122.464000082449)",16021198506243
2946,2946,2946,4946,160211991,ASSAULT,THREATS AGAINST LIFE,Friday,03/11/2016 12:00:00 AM,22:25,RICHMOND,NONE,700 Block of 17TH AV,-122.475611898494,37.7738805233151,"(37.7738805233151, -122.475611898494)",16021199119057
2947,2947,2947,4947,160212074,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/12/2016 12:00:00 AM,18:00,MISSION,NONE,0 Block of SHOTWELL ST,-122.416696931762,37.7676671063296,"(37.7676671063296, -122.416696931762)",16021207407021
2948,2948,2948,4948,160212080,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,03/13/2016 12:00:00 AM,09:30,BAYVIEW,NONE,700 Block of SWEENY ST,-122.417796792584,37.730364119499,"(37.730364119499, -122.417796792584)",16021208007020
2949,2949,2949,4949,160212080,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/13/2016 12:00:00 AM,09:30,BAYVIEW,NONE,700 Block of SWEENY ST,-122.417796792584,37.730364119499,"(37.730364119499, -122.417796792584)",16021208007021
2950,2950,2950,4950,160212096,NON-CRIMINAL,FOUND PROPERTY,Saturday,03/12/2016 12:00:00 AM,23:30,CENTRAL,NONE,UNION ST / MONTGOMERY ST,-122.40443176544,37.801037292235,"(37.801037292235, -122.40443176544)",16021209672000
2951,2951,2951,4951,160212109,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,03/13/2016 12:00:00 AM,11:25,BAYVIEW,"ARREST, BOOKED",1400 Block of MENDELL ST,-122.390577977348,37.7342439948771,"(37.7342439948771, -122.390577977348)",16021210916710
2952,2952,2952,4952,160212115,VEHICLE THEFT,STOLEN TRUCK,Sunday,03/13/2016 12:00:00 AM,09:00,TENDERLOIN,UNFOUNDED,LARKIN ST / GOLDEN GATE AV,-122.417146843836,37.781446350134,"(37.781446350134, -122.417146843836)",16021211507025
2953,2953,2953,4953,160212121,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,03/13/2016 12:00:00 AM,11:59,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / ELLIS ST,-122.414433155063,37.7846576329256,"(37.7846576329256, -122.414433155063)",16021212165010
2954,2954,2954,4954,160212137,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,03/11/2016 12:00:00 AM,02:40,SOUTHERN,NONE,400 Block of 2ND ST,-122.393822011628,37.7833188490628,"(37.7833188490628, -122.393822011628)",16021213705011
2955,2955,2955,4955,160212325,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,03/10/2016 12:00:00 AM,20:00,PARK,NONE,100 Block of CORBETT AV,-122.441985077519,37.7616197675283,"(37.7616197675283, -122.441985077519)",16021232505043
2956,2956,2956,4956,160212416,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Saturday,03/12/2016 12:00:00 AM,13:00,NORTHERN,NONE,900 Block of FRANKLIN ST,-122.422442530821,37.7829271006902,"(37.7829271006902, -122.422442530821)",16021241605033
2957,2957,2957,4957,160212466,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Friday,03/11/2016 12:00:00 AM,07:00,INGLESIDE,NONE,3300 Block of MISSION ST,-122.421964745809,37.742261383285,"(37.742261383285, -122.421964745809)",16021246605012
2958,2958,2958,4958,160212488,ASSAULT,BATTERY,Saturday,03/12/2016 12:00:00 AM,20:40,PARK,NONE,GEARY BL / MASONIC AV,-122.448043124454,37.7823710354886,"(37.7823710354886, -122.448043124454)",16021248804134
2959,2959,2959,4959,160212494,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/13/2016 12:00:00 AM,12:00,NORTHERN,NONE,1500 Block of WEBSTER ST,-122.431437121772,37.7849665704308,"(37.7849665704308, -122.431437121772)",16021249406244
2960,2960,2960,4960,160212507,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,03/09/2016 12:00:00 AM,18:00,BAYVIEW,NONE,900 Block of MINNESOTA ST,-122.390400000758,37.759108682594,"(37.759108682594, -122.390400000758)",16021250707020
2961,2961,2961,4961,160212507,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,03/09/2016 12:00:00 AM,18:00,BAYVIEW,NONE,900 Block of MINNESOTA ST,-122.390400000758,37.759108682594,"(37.759108682594, -122.390400000758)",16021250707021
2962,2962,2962,4962,160652486,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Saturday,08/13/2016 12:00:00 AM,01:25,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.421195221815,37.7847536577561,"(37.7847536577561, -122.421195221815)",16065248604144
2963,2963,2963,4963,160652492,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,08/13/2016 12:00:00 AM,02:02,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16065249203011
2964,2964,2964,4964,160213016,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,03/13/2016 12:00:00 AM,17:56,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,"(37.7850226622786, -122.411987643595)",16021301664020
2965,2965,2965,4965,160653810,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/13/2016 12:00:00 AM,14:20,INGLESIDE,NONE,800 Block of OCEAN AV,-122.45059489835,37.7231235445918,"(37.7231235445918, -122.45059489835)",16065381007021
2966,2966,2966,4966,160091919,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,01/30/2016 12:00:00 AM,09:30,NORTHERN,NONE,100 Block of LAGUNA ST,-122.425487413592,37.7722651434042,"(37.7722651434042, -122.425487413592)",16009191906224
2967,2967,2967,4967,160091925,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Sunday,01/31/2016 12:00:00 AM,18:34,SOUTHERN,NONE,200 Block of FOLSOM ST,-122.392347671978,37.7890603555993,"(37.7890603555993, -122.392347671978)",16009192528166
2968,2968,2968,4968,160091931,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,01/31/2016 12:00:00 AM,19:00,BAYVIEW,NONE,1000 Block of OAKDALE AV,-122.380348349699,37.7288276251864,"(37.7288276251864, -122.380348349699)",16009193128100
2969,2969,2969,4969,160092036,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,01/31/2016 12:00:00 AM,21:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421550176461,37.7621307247611,"(37.7621307247611, -122.421550176461)",16009203627090
2970,2970,2970,4970,160092042,LARCENY/THEFT,GRAND THEFT BICYCLE,Saturday,01/30/2016 12:00:00 AM,21:00,INGLESIDE,NONE,4400 Block of MISSION ST,-122.433431238863,37.7263839435754,"(37.7263839435754, -122.433431238863)",16009204206314
2971,2971,2971,4971,160092058,ASSAULT,BATTERY,Sunday,01/31/2016 12:00:00 AM,23:28,TENDERLOIN,NONE,MARKET ST / 8TH ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",16009205804134
2972,2972,2972,4972,160092058,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/31/2016 12:00:00 AM,23:28,TENDERLOIN,NONE,MARKET ST / 8TH ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",16009205864085
2973,2973,2973,4973,160213232,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/13/2016 12:00:00 AM,18:45,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",16021323206363
2974,2974,2974,4974,160213260,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Sunday,03/13/2016 12:00:00 AM,19:49,PARK,"ARREST, BOOKED",1800 Block of EDDY ST,-122.438098378037,37.7806388583762,"(37.7806388583762, -122.438098378037)",16021326016030
2975,2975,2975,4975,160092149,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Sunday,01/31/2016 12:00:00 AM,23:42,MISSION,UNFOUNDED,400 Block of SHOTWELL ST,-122.416070932811,37.7612142236627,"(37.7612142236627, -122.416070932811)",16009214913075
2976,2976,2976,4976,160092149,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/31/2016 12:00:00 AM,23:42,MISSION,UNFOUNDED,400 Block of SHOTWELL ST,-122.416070932811,37.7612142236627,"(37.7612142236627, -122.416070932811)",16009214964085
2977,2977,2977,4977,160092155,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,01/26/2016 12:00:00 AM,13:30,INGLESIDE,NONE,2400 Block of ALEMANY BL,-122.445255696193,37.7157170897971,"(37.7157170897971, -122.445255696193)",16009215505043
2978,2978,2978,4978,160092155,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,01/26/2016 12:00:00 AM,13:30,INGLESIDE,NONE,2400 Block of ALEMANY BL,-122.445255696193,37.7157170897971,"(37.7157170897971, -122.445255696193)",16009215507023
2979,2979,2979,4979,160092161,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,02/01/2016 12:00:00 AM,00:35,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.414302052544,37.781863316866,"(37.781863316866, -122.414302052544)",16009216164020
2980,2980,2980,4980,160092218,WARRANTS,WARRANT ARREST,Monday,02/01/2016 12:00:00 AM,01:18,MISSION,"ARREST, BOOKED",17TH ST / PROSPER ST,-122.431545037296,37.7627025587892,"(37.7627025587892, -122.431545037296)",16009221863010
2981,2981,2981,4981,160213301,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Saturday,03/12/2016 12:00:00 AM,23:45,TARAVAL,NONE,1300 Block of ORTEGA ST,-122.477956956729,37.7522501942333,"(37.7522501942333, -122.477956956729)",16021330105082
2982,2982,2982,4982,160213317,NON-CRIMINAL,FOUND PROPERTY,Sunday,03/13/2016 12:00:00 AM,20:20,TARAVAL,NONE,3400 Block of TARAVAL ST,-122.50301919912,37.7417821541687,"(37.7417821541687, -122.50301919912)",16021331772000
2983,2983,2983,4983,160213323,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,03/13/2016 12:00:00 AM,21:15,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",16021332362050
2984,2984,2984,4984,160213339,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,03/11/2016 12:00:00 AM,05:30,RICHMOND,NONE,100 Block of 6TH AV,-122.464700740822,37.7858129748648,"(37.7858129748648, -122.464700740822)",16021333928150
2985,2985,2985,4985,160207730,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Thursday,03/10/2016 12:00:00 AM,16:00,CENTRAL,NONE,0 Block of RUSSELL ST,-122.419480654533,37.7987152165062,"(37.7987152165062, -122.419480654533)",16020773009029
2986,2986,2986,4986,160207780,NON-CRIMINAL,FOUND PROPERTY,Thursday,03/10/2016 12:00:00 AM,08:00,CENTRAL,NONE,300 Block of SUTTER ST,-122.40618184105,37.7894765068014,"(37.7894765068014, -122.40618184105)",16020778072000
2987,2987,2987,4987,160213367,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/13/2016 12:00:00 AM,07:40,BAYVIEW,NONE,23RD ST / ILLINOIS ST,-122.387067977547,37.7554460266182,"(37.7554460266182, -122.387067977547)",16021336707021
2988,2988,2988,4988,160213367,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Sunday,03/13/2016 12:00:00 AM,07:40,BAYVIEW,NONE,23RD ST / ILLINOIS ST,-122.387067977547,37.7554460266182,"(37.7554460266182, -122.387067977547)",16021336771012
2989,2989,2989,4989,160213389,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Sunday,03/13/2016 12:00:00 AM,19:00,MISSION,"ARREST, BOOKED",300 Block of SAN BRUNO AV,-122.405454190901,37.7652448626274,"(37.7652448626274, -122.405454190901)",16021338914052
2990,2990,2990,4990,160213458,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/13/2016 12:00:00 AM,19:33,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",16021345806363
2991,2991,2991,4991,160213511,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,03/13/2016 12:00:00 AM,22:22,BAYVIEW,NONE,1000 Block of GILMAN AV,-122.389056277059,37.7188220274007,"(37.7188220274007, -122.389056277059)",16021351164020
2992,2992,2992,4992,160213527,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,03/13/2016 12:00:00 AM,22:40,MISSION,NONE,3400 Block of CESAR CHAVEZ ST,-122.419268840041,37.7480322172379,"(37.7480322172379, -122.419268840041)",16021352703014
2993,2993,2993,4993,160213533,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,03/13/2016 12:00:00 AM,23:00,TENDERLOIN,NONE,LEAVENWORTH ST / TURK ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",16021353315040
2994,2994,2994,4994,160213674,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,03/14/2016 12:00:00 AM,00:10,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",16021367404012
2995,2995,2995,4995,160213674,OTHER OFFENSES,CONSPIRACY,Monday,03/14/2016 12:00:00 AM,00:10,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",16021367426080
2996,2996,2996,4996,160213674,OTHER OFFENSES,RESISTING ARREST,Monday,03/14/2016 12:00:00 AM,00:10,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",16021367427170
2997,2997,2997,4997,160213680,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Monday,03/14/2016 12:00:00 AM,00:49,CENTRAL,"ARREST, BOOKED",BEACH ST / LARKIN ST,-122.42219944483,37.8064351103515,"(37.8064351103515, -122.42219944483)",16021368065050
2998,2998,2998,4998,160253692,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,03/27/2016 12:00:00 AM,15:07,TARAVAL,"ARREST, BOOKED",100 Block of DORCHESTER WY,-122.463728186563,37.7414388782789,"(37.7414388782789, -122.463728186563)",16025369262050
2999,2999,2999,4999,160654943,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,08/13/2016 12:00:00 AM,23:52,TENDERLOIN,"ARREST, BOOKED",500 Block of JONES ST,-122.412999075009,37.786277459166,"(37.786277459166, -122.412999075009)",16065494362050
3000,3000,3000,5000,160654959,WEAPON LAWS,"WEAPON, ASSAULT, POSSESSION, MANUFACTURE, OR SALE",Saturday,08/13/2016 12:00:00 AM,22:44,RICHMOND,"ARREST, BOOKED",700 Block of 26TH AV,-122.485394415579,37.775305357042,"(37.775305357042, -122.485394415579)",16065495912171
3001,3001,3001,5001,160654959,WEAPON LAWS,"WEAPON, ASSAULT, REGISTRATION OR TRANSFER VIOLATION",Saturday,08/13/2016 12:00:00 AM,22:44,RICHMOND,"ARREST, BOOKED",700 Block of 26TH AV,-122.485394415579,37.775305357042,"(37.775305357042, -122.485394415579)",16065495912172
